id,name,date,age,mins,played,G,NPG,maxG,maxNPG,G90,NPG90
6,Gonzalo Higuaín,2015-09-17,27.77,24014,372,176,162,291,271,0.64,0.59
6,Gonzalo Higuaín,2015-10-18,27.855,24437,378,181,167,291,271,0.64,0.59
6,Gonzalo Higuaín,2015-11-22,27.951,24898,384,186,172,291,271,0.64,0.59
6,Gonzalo Higuaín,2016-01-06,28.074,25418,390,192,178,291,271,0.64,0.59
6,Gonzalo Higuaín,2016-02-03,28.151,25825,396,199,184,291,271,0.64,0.59
6,Gonzalo Higuaín,2016-02-29,28.222,26289,402,201,185,291,271,0.64,0.59
6,Gonzalo Higuaín,2016-05-02,28.394,26807,408,208,191,291,271,0.64,0.59
6,Gonzalo Higuaín,2016-09-14,28.764,27196,414,215,198,291,271,0.64,0.59
6,Gonzalo Higuaín,2016-10-15,28.849,27568,420,219,202,291,271,0.64,0.59
6,Gonzalo Higuaín,2016-11-06,28.909,28090,426,221,203,291,271,0.64,0.59
6,Gonzalo Higuaín,2016-12-17,29.021,28569,432,225,207,291,271,0.64,0.59
6,Gonzalo Higuaín,2017-01-29,29.139,29119,438,230,212,291,271,0.64,0.59
6,Gonzalo Higuaín,2017-02-25,29.213,29659,444,234,216,291,271,0.64,0.59
6,Gonzalo Higuaín,2017-04-02,29.311,30194,450,235,217,291,271,0.64,0.59
6,Gonzalo Higuaín,2017-04-23,29.369,30732,456,241,223,291,271,0.64,0.59
6,Gonzalo Higuaín,2017-05-17,29.435,31203,462,244,226,291,271,0.64,0.59
6,Gonzalo Higuaín,2017-08-26,29.711,31724,468,245,227,291,271,0.64,0.59
6,Gonzalo Higuaín,2017-09-27,29.799,32109,474,247,229,291,271,0.64,0.59
6,Gonzalo Higuaín,2017-10-28,29.884,32649,480,251,233,291,271,0.64,0.59
6,Gonzalo Higuaín,2017-12-05,29.988,33189,486,255,236,291,271,0.64,0.59
6,Gonzalo Higuaín,2018-01-03,30.067,33590,492,256,237,291,271,0.64,0.59
6,Gonzalo Higuaín,2018-02-09,30.168,34129,498,262,243,291,271,0.64,0.59
6,Gonzalo Higuaín,2018-03-17,30.267,34571,504,266,246,291,271,0.64,0.59
6,Gonzalo Higuaín,2018-04-22,30.366,35048,510,266,246,291,271,0.64,0.59
6,Gonzalo Higuaín,2018-08-25,30.708,35439,516,267,247,291,271,0.64,0.59
6,Gonzalo Higuaín,2018-10-07,30.825,35979,522,273,253,291,271,0.64,0.59
6,Gonzalo Higuaín,2018-11-11,30.921,36457,528,274,254,291,271,0.64,0.59
6,Gonzalo Higuaín,2018-12-26,31.044,36997,534,274,254,291,271,0.64,0.59
6,Gonzalo Higuaín,2019-02-02,31.149,37448,540,277,257,291,271,0.64,0.59
6,Gonzalo Higuaín,2019-03-10,31.247,37917,546,278,258,291,271,0.64,0.59
6,Gonzalo Higuaín,2019-04-28,31.381,38337,552,279,259,291,271,0.64,0.59
6,Gonzalo Higuaín,2019-09-14,31.762,38773,558,281,261,291,271,0.64,0.59
6,Gonzalo Higuaín,2019-10-19,31.858,39154,564,283,263,291,271,0.64,0.59
6,Gonzalo Higuaín,2019-11-23,31.953,39586,570,285,265,291,271,0.64,0.59
6,Gonzalo Higuaín,2019-12-18,32.022,39929,576,286,266,291,271,0.64,0.59
6,Gonzalo Higuaín,2020-01-22,32.118,40247,582,288,268,291,271,0.64,0.59
6,Gonzalo Higuaín,2020-02-26,32.214,40594,588,288,268,291,271,0.64,0.59
6,Gonzalo Higuaín,2020-07-11,32.586,40803,594,289,269,291,271,0.64,0.59
6,Gonzalo Higuaín,2020-08-07,32.66,41167,599,291,271,291,271,0.64,0.59
7,Baltazar,1985-08-31,26.125,90,1,0,0,74,59,0.52,0.42
7,Baltazar,1985-10-06,26.223,540,6,1,1,74,59,0.52,0.42
7,Baltazar,1985-11-17,26.338,1080,12,2,2,74,59,0.52,0.42
7,Baltazar,1985-12-29,26.453,1586,18,2,2,74,59,0.52,0.42
7,Baltazar,1986-02-09,26.568,1923,24,4,4,74,59,0.52,0.42
7,Baltazar,1986-04-06,26.721,2372,30,5,4,74,59,0.52,0.42
7,Baltazar,1987-09-20,28.178,2846,36,9,7,74,59,0.52,0.42
7,Baltazar,1987-11-08,28.312,3386,42,11,9,74,59,0.52,0.42
7,Baltazar,1988-05-21,28.846,3762,48,13,11,74,59,0.52,0.42
7,Baltazar,1988-10-05,29.221,4302,54,18,14,74,59,0.52,0.42
7,Baltazar,1988-11-20,29.347,4828,60,24,19,74,59,0.52,0.42
7,Baltazar,1989-01-08,29.481,5366,66,32,24,74,59,0.52,0.42
7,Baltazar,1989-02-25,29.613,5881,72,37,29,74,59,0.52,0.42
7,Baltazar,1989-04-30,29.788,6391,78,41,32,74,59,0.52,0.42
7,Baltazar,1989-06-10,29.9,6872,84,46,37,74,59,0.52,0.42
7,Baltazar,1989-09-17,30.171,7304,90,50,41,74,59,0.52,0.42
7,Baltazar,1989-10-22,30.267,7850,96,52,42,74,59,0.52,0.42
7,Baltazar,1989-12-03,30.382,8332,102,56,45,74,59,0.52,0.42
7,Baltazar,1990-01-21,30.516,8734,108,60,48,74,59,0.52,0.42
7,Baltazar,1990-02-18,30.593,9183,114,62,49,74,59,0.52,0.42
7,Baltazar,1990-04-01,30.708,9672,120,66,53,74,59,0.52,0.42
7,Baltazar,1990-05-06,30.804,10212,126,68,55,74,59,0.52,0.42
7,Baltazar,1991-07-26,32.025,10605,132,68,55,74,59,0.52,0.42
7,Baltazar,1991-08-28,32.115,11145,138,71,57,74,59,0.52,0.42
7,Baltazar,1991-10-20,32.26,11610,144,72,58,74,59,0.52,0.42
7,Baltazar,1991-11-29,32.37,12107,150,74,59,74,59,0.52,0.42
7,Baltazar,1992-01-25,32.526,12360,156,74,59,74,59,0.52,0.42
7,Baltazar,1992-04-04,32.717,12770,162,74,59,74,59,0.52,0.42
8,Edinson Cavani,2007-03-11,20.068,32,1,1,1,360,310,0.7,0.6
8,Edinson Cavani,2007-04-29,20.203,407,6,2,2,360,310,0.7,0.6
8,Edinson Cavani,2007-09-23,20.605,775,12,2,2,360,310,0.7,0.6
8,Edinson Cavani,2007-10-31,20.709,1072,18,3,3,360,310,0.7,0.6
8,Edinson Cavani,2007-12-19,20.843,1525,24,5,5,360,310,0.7,0.6
8,Edinson Cavani,2008-02-02,20.966,1883,30,5,5,360,310,0.7,0.6
8,Edinson Cavani,2008-03-08,21.062,2258,36,6,6,360,310,0.7,0.6
8,Edinson Cavani,2008-05-04,21.218,2464,42,7,7,360,310,0.7,0.6
8,Edinson Cavani,2008-09-21,21.602,2930,48,10,10,360,310,0.7,0.6
8,Edinson Cavani,2008-10-29,21.706,3470,54,11,11,360,310,0.7,0.6
8,Edinson Cavani,2008-12-07,21.812,3964,60,13,13,360,310,0.7,0.6
8,Edinson Cavani,2009-02-01,21.966,4499,66,16,16,360,310,0.7,0.6
8,Edinson Cavani,2009-03-15,22.081,5028,72,18,17,360,310,0.7,0.6
8,Edinson Cavani,2009-05-03,22.215,5559,78,22,21,360,310,0.7,0.6
8,Edinson Cavani,2009-09-13,22.579,6099,84,24,23,360,310,0.7,0.6
8,Edinson Cavani,2009-10-29,22.705,6512,90,26,25,360,310,0.7,0.6
8,Edinson Cavani,2009-12-06,22.809,6991,96,27,26,360,310,0.7,0.6
8,Edinson Cavani,2010-01-17,22.924,7491,102,30,28,360,310,0.7,0.6
8,Edinson Cavani,2010-03-14,23.077,7934,108,33,31,360,310,0.7,0.6
8,Edinson Cavani,2010-04-24,23.19,8380,114,34,32,360,310,0.7,0.6
8,Edinson Cavani,2010-08-29,23.537,8801,120,40,37,360,310,0.7,0.6
8,Edinson Cavani,2010-09-30,23.625,9281,126,45,42,360,310,0.7,0.6
8,Edinson Cavani,2010-11-04,23.721,9765,132,46,43,360,310,0.7,0.6
8,Edinson Cavani,2010-12-02,23.797,10235,138,52,48,360,310,0.7,0.6
8,Edinson Cavani,2011-01-09,23.901,10770,144,57,53,360,310,0.7,0.6
8,Edinson Cavani,2011-02-02,23.967,11247,150,61,56,360,310,0.7,0.6
8,Edinson Cavani,2011-02-28,24.038,11729,156,64,58,360,310,0.7,0.6
8,Edinson Cavani,2011-04-23,24.186,12269,162,70,61,360,310,0.7,0.6
8,Edinson Cavani,2011-09-21,24.6,12729,168,74,65,360,310,0.7,0.6
8,Edinson Cavani,2011-10-26,24.695,13241,174,75,65,360,310,0.7,0.6
8,Edinson Cavani,2011-12-03,24.799,13774,180,81,71,360,310,0.7,0.6
8,Edinson Cavani,2012-01-12,24.909,14282,186,85,75,360,310,0.7,0.6
8,Edinson Cavani,2012-02-05,24.975,14766,192,89,77,360,310,0.7,0.6
8,Edinson Cavani,2012-03-04,25.051,15288,198,94,81,360,310,0.7,0.6
8,Edinson Cavani,2012-04-01,25.128,15799,204,98,85,360,310,0.7,0.6
8,Edinson Cavani,2012-05-01,25.21,16317,210,102,88,360,310,0.7,0.6
8,Edinson Cavani,2012-09-16,25.588,16873,216,106,90,360,310,0.7,0.6
8,Edinson Cavani,2012-10-20,25.681,17367,222,110,93,360,310,0.7,0.6
8,Edinson Cavani,2012-11-22,25.771,17855,228,118,99,360,310,0.7,0.6
8,Edinson Cavani,2012-12-22,25.854,18371,234,125,104,360,310,0.7,0.6
8,Edinson Cavani,2013-02-09,25.988,18911,240,130,109,360,310,0.7,0.6
8,Edinson Cavani,2013-03-10,26.067,19405,246,130,109,360,310,0.7,0.6
8,Edinson Cavani,2013-05-05,26.22,19880,252,138,115,360,310,0.7,0.6
8,Edinson Cavani,2013-08-25,26.527,20349,258,143,119,360,310,0.7,0.6
8,Edinson Cavani,2013-09-28,26.62,20731,264,146,121,360,310,0.7,0.6
8,Edinson Cavani,2013-11-01,26.713,21216,270,152,126,360,310,0.7,0.6
8,Edinson Cavani,2013-12-10,26.82,21716,276,156,130,360,310,0.7,0.6
8,Edinson Cavani,2014-01-19,26.93,22240,282,160,134,360,310,0.7,0.6
8,Edinson Cavani,2014-03-16,27.083,22691,288,162,136,360,310,0.7,0.6
8,Edinson Cavani,2014-04-13,27.159,23206,294,163,137,360,310,0.7,0.6
8,Edinson Cavani,2014-08-08,27.48,23684,300,166,139,360,310,0.7,0.6
8,Edinson Cavani,2014-09-21,27.6,24206,306,170,143,360,310,0.7,0.6
8,Edinson Cavani,2014-10-21,27.682,24695,312,172,144,360,310,0.7,0.6
8,Edinson Cavani,2014-11-29,27.789,25161,318,177,149,360,310,0.7,0.6
8,Edinson Cavani,2014-12-20,27.847,25602,324,179,151,360,310,0.7,0.6
8,Edinson Cavani,2015-02-08,27.984,26037,330,181,153,360,310,0.7,0.6
8,Edinson Cavani,2015-03-07,28.057,26510,336,184,156,360,310,0.7,0.6
8,Edinson Cavani,2015-04-15,28.164,26917,342,186,158,360,310,0.7,0.6
8,Edinson Cavani,2015-05-08,28.227,27447,348,194,164,360,310,0.7,0.6
8,Edinson Cavani,2015-08-16,28.501,27960,354,198,168,360,310,0.7,0.6
8,Edinson Cavani,2015-09-22,28.602,28435,360,204,174,360,310,0.7,0.6
8,Edinson Cavani,2015-10-25,28.693,28873,366,206,176,360,310,0.7,0.6
8,Edinson Cavani,2015-12-04,28.802,29376,372,208,178,360,310,0.7,0.6
8,Edinson Cavani,2016-01-19,28.928,29767,378,210,180,360,310,0.7,0.6
8,Edinson Cavani,2016-02-10,28.988,30095,384,211,181,360,310,0.7,0.6
8,Edinson Cavani,2016-03-05,29.054,30558,390,214,184,360,310,0.7,0.6
8,Edinson Cavani,2016-04-12,29.158,30947,396,216,186,360,310,0.7,0.6
8,Edinson Cavani,2016-05-14,29.246,31271,402,221,191,360,310,0.7,0.6
8,Edinson Cavani,2016-09-16,29.588,31685,408,228,197,360,310,0.7,0.6
8,Edinson Cavani,2016-10-19,29.678,32213,414,235,202,360,310,0.7,0.6
8,Edinson Cavani,2016-11-27,29.785,32708,420,240,206,360,310,0.7,0.6
8,Edinson Cavani,2016-12-21,29.851,33212,426,246,210,360,310,0.7,0.6
8,Edinson Cavani,2017-02-04,29.974,33703,432,252,215,360,310,0.7,0.6
8,Edinson Cavani,2017-03-01,30.042,34158,438,258,221,360,310,0.7,0.6
8,Edinson Cavani,2017-04-09,30.149,34698,444,264,226,360,310,0.7,0.6
8,Edinson Cavani,2017-05-06,30.223,35217,450,269,231,360,310,0.7,0.6
8,Edinson Cavani,2017-08-13,30.494,35753,456,273,235,360,310,0.7,0.6
8,Edinson Cavani,2017-09-23,30.606,36276,462,280,239,360,310,0.7,0.6
8,Edinson Cavani,2017-10-31,30.71,36766,468,286,245,360,310,0.7,0.6
8,Edinson Cavani,2017-12-02,30.798,37206,474,294,253,360,310,0.7,0.6
8,Edinson Cavani,2018-01-14,30.916,37713,480,296,255,360,310,0.7,0.6
8,Edinson Cavani,2018-02-06,30.979,38231,486,299,258,360,310,0.7,0.6
8,Edinson Cavani,2018-03-14,31.077,38715,492,304,263,360,310,0.7,0.6
8,Edinson Cavani,2018-04-22,31.184,39173,498,307,265,360,310,0.7,0.6
8,Edinson Cavani,2018-09-14,31.581,39696,504,314,269,360,310,0.7,0.6
8,Edinson Cavani,2018-10-20,31.68,40176,510,317,272,360,310,0.7,0.6
8,Edinson Cavani,2018-12-05,31.806,40600,516,322,276,360,310,0.7,0.6
8,Edinson Cavani,2019-01-19,31.929,41085,522,328,281,360,310,0.7,0.6
8,Edinson Cavani,2019-03-06,32.055,41422,528,333,285,360,310,0.7,0.6
8,Edinson Cavani,2019-05-24,32.271,41828,534,334,286,360,310,0.7,0.6
8,Edinson Cavani,2019-11-01,32.712,42148,540,336,287,360,310,0.7,0.6
8,Edinson Cavani,2020-01-05,32.89,42373,546,339,289,360,310,0.7,0.6
8,Edinson Cavani,2020-02-15,33.002,42611,552,340,290,360,310,0.7,0.6
8,Edinson Cavani,2020-10-28,33.703,42965,558,341,291,360,310,0.7,0.6
8,Edinson Cavani,2020-11-29,33.791,43178,564,344,294,360,310,0.7,0.6
8,Edinson Cavani,2020-12-29,33.873,43517,570,345,295,360,310,0.7,0.6
8,Edinson Cavani,2021-01-30,33.96,43930,576,346,296,360,310,0.7,0.6
8,Edinson Cavani,2021-03-21,34.097,44292,582,348,298,360,310,0.7,0.6
8,Edinson Cavani,2021-04-25,34.193,44597,588,351,301,360,310,0.7,0.6
8,Edinson Cavani,2021-05-18,34.256,44986,594,357,307,360,310,0.7,0.6
8,Edinson Cavani,2021-10-20,34.68,45247,600,358,308,360,310,0.7,0.6
8,Edinson Cavani,2022-01-03,34.886,45602,606,360,310,360,310,0.7,0.6
8,Edinson Cavani,2022-03-15,35.08,45865,612,360,310,360,310,0.7,0.6
8,Edinson Cavani,2022-10-07,35.644,46232,618,360,310,360,310,0.7,0.6
9,Alan Shearer,1988-03-26,17.618,44,1,0,0,341,276,0.53,0.43
9,Alan Shearer,1988-09-03,18.059,314,6,3,3,341,276,0.53,0.43
9,Alan Shearer,1989-03-25,18.615,808,12,3,3,341,276,0.53,0.43
9,Alan Shearer,1989-09-30,19.132,1258,18,3,3,341,276,0.53,0.43
9,Alan Shearer,1989-11-18,19.266,1754,24,4,4,341,276,0.53,0.43
9,Alan Shearer,1990-02-10,19.496,2158,30,5,5,341,276,0.53,0.43
9,Alan Shearer,1990-03-24,19.611,2698,36,6,6,341,276,0.53,0.43
9,Alan Shearer,1990-08-25,20.033,3008,42,6,6,341,276,0.53,0.43
9,Alan Shearer,1990-10-20,20.186,3502,48,7,7,341,276,0.53,0.43
9,Alan Shearer,1990-12-01,20.301,3998,54,7,7,341,276,0.53,0.43
9,Alan Shearer,1991-01-01,20.386,4494,60,7,7,341,276,0.53,0.43
9,Alan Shearer,1991-03-09,20.569,4990,66,7,7,341,276,0.53,0.43
9,Alan Shearer,1991-04-06,20.646,5530,72,9,9,341,276,0.53,0.43
9,Alan Shearer,1991-08-17,21.01,6070,78,11,11,341,276,0.53,0.43
9,Alan Shearer,1991-09-07,21.068,6610,84,14,14,341,276,0.53,0.43
9,Alan Shearer,1991-10-19,21.183,7150,90,15,15,341,276,0.53,0.43
9,Alan Shearer,1991-12-07,21.317,7690,96,18,17,341,276,0.53,0.43
9,Alan Shearer,1992-01-18,21.432,8230,102,20,19,341,276,0.53,0.43
9,Alan Shearer,1992-03-11,21.577,8770,108,20,19,341,276,0.53,0.43
9,Alan Shearer,1992-04-16,21.676,9310,114,22,20,341,276,0.53,0.43
9,Alan Shearer,1992-08-18,22.015,9850,120,26,24,341,276,0.53,0.43
9,Alan Shearer,1992-09-15,22.092,10383,126,31,28,341,276,0.53,0.43
9,Alan Shearer,1992-10-31,22.218,10923,132,35,32,341,276,0.53,0.43
9,Alan Shearer,1992-12-19,22.352,11420,138,37,34,341,276,0.53,0.43
9,Alan Shearer,1993-09-01,23.053,11611,144,40,37,341,276,0.53,0.43
9,Alan Shearer,1993-10-30,23.214,12096,150,47,44,341,276,0.53,0.43
9,Alan Shearer,1993-12-11,23.329,12570,156,54,50,341,276,0.53,0.43
9,Alan Shearer,1994-01-23,23.447,13110,162,62,58,341,276,0.53,0.43
9,Alan Shearer,1994-03-05,23.559,13640,168,64,59,341,276,0.53,0.43
9,Alan Shearer,1994-04-11,23.661,14180,174,69,63,341,276,0.53,0.43
9,Alan Shearer,1994-08-20,24.019,14720,180,71,65,341,276,0.53,0.43
9,Alan Shearer,1994-09-18,24.099,15260,186,74,67,341,276,0.53,0.43
9,Alan Shearer,1994-10-23,24.194,15800,192,78,69,341,276,0.53,0.43
9,Alan Shearer,1994-12-03,24.307,16339,198,85,74,341,276,0.53,0.43
9,Alan Shearer,1995-01-14,24.422,16872,204,91,78,341,276,0.53,0.43
9,Alan Shearer,1995-02-22,24.528,17412,210,97,82,341,276,0.53,0.43
9,Alan Shearer,1995-04-01,24.632,17952,216,102,86,341,276,0.53,0.43
9,Alan Shearer,1995-05-08,24.734,18492,222,104,88,341,276,0.53,0.43
9,Alan Shearer,1995-08-28,25.04,19032,228,108,91,341,276,0.53,0.43
9,Alan Shearer,1995-09-30,25.131,19572,234,112,95,341,276,0.53,0.43
9,Alan Shearer,1995-11-05,25.229,20112,240,115,98,341,276,0.53,0.43
9,Alan Shearer,1995-12-06,25.314,20652,246,122,103,341,276,0.53,0.43
9,Alan Shearer,1996-01-01,25.385,21192,252,125,106,341,276,0.53,0.43
9,Alan Shearer,1996-02-28,25.544,21732,258,130,111,341,276,0.53,0.43
9,Alan Shearer,1996-04-13,25.667,22272,264,135,115,341,276,0.53,0.43
9,Alan Shearer,1996-09-04,26.062,22812,270,139,118,341,276,0.53,0.43
9,Alan Shearer,1996-09-30,26.133,23352,276,142,120,341,276,0.53,0.43
9,Alan Shearer,1996-12-03,26.308,23892,282,147,125,341,276,0.53,0.43
9,Alan Shearer,1997-01-01,26.387,24432,288,153,131,341,276,0.53,0.43
9,Alan Shearer,1997-04-05,26.645,24972,294,159,136,341,276,0.53,0.43
9,Alan Shearer,1997-05-08,26.735,25504,300,162,139,341,276,0.53,0.43
9,Alan Shearer,1998-02-04,27.48,25911,306,166,143,341,276,0.53,0.43
9,Alan Shearer,1998-03-14,27.584,26451,312,167,144,341,276,0.53,0.43
9,Alan Shearer,1998-04-13,27.666,26991,318,170,147,341,276,0.53,0.43
9,Alan Shearer,1998-05-16,27.756,27531,324,170,147,341,276,0.53,0.43
9,Alan Shearer,1998-09-17,28.096,28071,330,173,149,341,276,0.53,0.43
9,Alan Shearer,1998-10-24,28.197,28611,336,177,152,341,276,0.53,0.43
9,Alan Shearer,1998-12-19,28.35,29081,342,178,153,341,276,0.53,0.43
9,Alan Shearer,1999-01-23,28.446,29621,348,180,155,341,276,0.53,0.43
9,Alan Shearer,1999-03-07,28.564,30161,354,184,159,341,276,0.53,0.43
9,Alan Shearer,1999-04-21,28.687,30716,360,189,160,341,276,0.53,0.43
9,Alan Shearer,1999-08-09,28.988,31236,366,191,161,341,276,0.53,0.43
9,Alan Shearer,1999-09-19,29.101,31704,372,197,164,341,276,0.53,0.43
9,Alan Shearer,1999-10-21,29.188,32227,378,203,170,341,276,0.53,0.43
9,Alan Shearer,1999-11-25,29.284,32767,384,205,171,341,276,0.53,0.43
9,Alan Shearer,1999-12-22,29.358,33307,390,207,172,341,276,0.53,0.43
9,Alan Shearer,2000-01-22,29.443,33847,396,210,175,341,276,0.53,0.43
9,Alan Shearer,2000-03-04,29.558,34387,402,215,180,341,276,0.53,0.43
9,Alan Shearer,2000-04-12,29.665,34927,408,217,182,341,276,0.53,0.43
9,Alan Shearer,2000-05-14,29.752,35467,414,221,185,341,276,0.53,0.43
9,Alan Shearer,2000-09-16,30.094,36007,420,222,185,341,276,0.53,0.43
9,Alan Shearer,2000-10-21,30.19,36547,426,224,187,341,276,0.53,0.43
9,Alan Shearer,2000-11-26,30.289,37087,432,228,190,341,276,0.53,0.43
9,Alan Shearer,2001-08-26,31.036,37552,438,228,190,341,276,0.53,0.43
9,Alan Shearer,2001-09-30,31.132,38110,444,230,191,341,276,0.53,0.43
9,Alan Shearer,2001-11-17,31.264,38650,450,232,193,341,276,0.53,0.43
9,Alan Shearer,2001-12-15,31.34,39187,456,235,195,341,276,0.53,0.43
9,Alan Shearer,2002-01-05,31.398,39727,462,241,199,341,276,0.53,0.43
9,Alan Shearer,2002-02-09,31.493,40267,468,247,203,341,276,0.53,0.43
9,Alan Shearer,2002-03-16,31.589,40807,474,248,204,341,276,0.53,0.43
9,Alan Shearer,2002-04-20,31.685,41330,480,251,207,341,276,0.53,0.43
9,Alan Shearer,2002-08-24,32.03,41870,486,256,212,341,276,0.53,0.43
9,Alan Shearer,2002-09-21,32.107,42399,492,259,215,341,276,0.53,0.43
9,Alan Shearer,2002-10-23,32.194,42939,498,263,218,341,276,0.53,0.43
9,Alan Shearer,2002-11-16,32.26,43479,504,264,218,341,276,0.53,0.43
9,Alan Shearer,2002-12-21,32.356,44019,510,267,221,341,276,0.53,0.43
9,Alan Shearer,2003-01-22,32.444,44559,516,272,225,341,276,0.53,0.43
9,Alan Shearer,2003-03-05,32.559,45089,522,276,228,341,276,0.53,0.43
9,Alan Shearer,2003-04-12,32.663,45625,528,279,230,341,276,0.53,0.43
9,Alan Shearer,2003-08-23,33.027,46085,534,283,233,341,276,0.53,0.43
9,Alan Shearer,2003-09-26,33.12,46655,540,286,234,341,276,0.53,0.43
9,Alan Shearer,2003-11-01,33.218,47127,546,290,236,341,276,0.53,0.43
9,Alan Shearer,2003-12-13,33.333,47667,552,296,241,341,276,0.53,0.43
9,Alan Shearer,2004-01-11,33.413,48207,558,297,242,341,276,0.53,0.43
9,Alan Shearer,2004-02-21,33.525,48730,564,298,242,341,276,0.53,0.43
9,Alan Shearer,2004-03-25,33.615,49270,570,304,248,341,276,0.53,0.43
9,Alan Shearer,2004-04-18,33.681,49810,576,307,251,341,276,0.53,0.43
9,Alan Shearer,2004-05-12,33.747,50350,582,308,252,341,276,0.53,0.43
9,Alan Shearer,2004-09-11,34.081,50810,588,310,253,341,276,0.53,0.43
9,Alan Shearer,2004-10-21,34.19,51350,594,315,257,341,276,0.53,0.43
9,Alan Shearer,2004-11-14,34.256,51902,600,318,259,341,276,0.53,0.43
9,Alan Shearer,2005-02-17,34.516,52413,606,322,262,341,276,0.53,0.43
9,Alan Shearer,2005-03-13,34.582,52902,612,324,263,341,276,0.53,0.43
9,Alan Shearer,2005-04-14,34.669,53398,618,327,266,341,276,0.53,0.43
9,Alan Shearer,2005-05-07,34.732,53832,624,327,266,341,276,0.53,0.43
9,Alan Shearer,2005-08-14,35.003,54354,630,329,268,341,276,0.53,0.43
9,Alan Shearer,2005-09-24,35.116,54864,636,330,269,341,276,0.53,0.43
9,Alan Shearer,2005-11-05,35.231,55338,642,332,271,341,276,0.53,0.43
9,Alan Shearer,2005-12-26,35.37,55878,648,334,272,341,276,0.53,0.43
9,Alan Shearer,2006-01-28,35.461,56418,654,335,273,341,276,0.53,0.43
9,Alan Shearer,2006-03-19,35.598,56958,660,337,275,341,276,0.53,0.43
9,Alan Shearer,2006-04-17,35.677,57479,666,341,276,341,276,0.53,0.43
10,Andy Cole,1990-12-29,19.206,44,1,0,0,233,232,0.53,0.52
10,Andy Cole,1993-08-25,21.862,415,6,1,1,233,232,0.53,0.52
10,Andy Cole,1993-10-02,21.966,955,12,8,8,233,232,0.53,0.52
10,Andy Cole,1993-11-24,22.111,1495,18,16,16,233,232,0.53,0.52
10,Andy Cole,1993-12-28,22.204,2035,24,19,19,233,232,0.53,0.52
10,Andy Cole,1994-03-05,22.387,2575,30,27,27,233,232,0.53,0.52
10,Andy Cole,1994-04-04,22.47,3115,36,31,31,233,232,0.53,0.52
10,Andy Cole,1994-05-07,22.56,3652,42,34,34,233,232,0.53,0.52
10,Andy Cole,1994-09-13,22.913,4171,48,40,40,233,232,0.53,0.52
10,Andy Cole,1994-10-15,23.001,4711,54,44,44,233,232,0.53,0.52
10,Andy Cole,1994-12-17,23.173,5251,60,47,47,233,232,0.53,0.52
10,Andy Cole,1995-02-04,23.307,5791,66,48,48,233,232,0.53,0.52
10,Andy Cole,1995-03-15,23.414,6331,72,54,54,233,232,0.53,0.52
10,Andy Cole,1995-05-01,23.543,6825,78,58,58,233,232,0.53,0.52
10,Andy Cole,1995-08-28,23.869,7279,84,60,60,233,232,0.53,0.52
10,Andy Cole,1995-10-28,24.036,7801,90,61,61,233,232,0.53,0.52
10,Andy Cole,1995-12-09,24.151,8326,96,62,62,233,232,0.53,0.52
10,Andy Cole,1996-01-13,24.246,8793,102,66,66,233,232,0.53,0.52
10,Andy Cole,1996-03-16,24.419,9319,108,68,68,233,232,0.53,0.52
10,Andy Cole,1996-04-13,24.496,9795,114,70,70,233,232,0.53,0.52
10,Andy Cole,1996-09-14,24.917,10041,120,71,71,233,232,0.53,0.52
10,Andy Cole,1997-01-12,25.246,10159,126,72,72,233,232,0.53,0.52
10,Andy Cole,1997-03-05,25.388,10561,132,76,76,233,232,0.53,0.52
10,Andy Cole,1997-04-19,25.511,10903,138,79,79,233,232,0.53,0.52
10,Andy Cole,1997-08-27,25.867,11379,144,79,79,233,232,0.53,0.52
10,Andy Cole,1997-10-14,25.999,11894,150,81,81,233,232,0.53,0.52
10,Andy Cole,1997-11-09,26.07,12340,156,90,90,233,232,0.53,0.52
10,Andy Cole,1997-12-15,26.168,12806,162,94,94,233,232,0.53,0.52
10,Andy Cole,1998-01-19,26.264,13346,168,98,98,233,232,0.53,0.52
10,Andy Cole,1998-02-25,26.366,13871,174,102,102,233,232,0.53,0.52
10,Andy Cole,1998-03-18,26.423,14385,180,102,102,233,232,0.53,0.52
10,Andy Cole,1998-05-04,26.552,14925,186,104,104,233,232,0.53,0.52
10,Andy Cole,1998-09-08,26.899,15355,192,106,106,233,232,0.53,0.52
10,Andy Cole,1998-10-31,27.044,15796,198,111,111,233,232,0.53,0.52
10,Andy Cole,1998-11-29,27.124,16275,204,114,114,233,232,0.53,0.52
10,Andy Cole,1998-12-29,27.206,16721,210,115,115,233,232,0.53,0.52
10,Andy Cole,1999-02-06,27.313,17255,216,122,122,233,232,0.53,0.52
10,Andy Cole,1999-03-07,27.392,17627,222,124,124,233,232,0.53,0.52
10,Andy Cole,1999-04-07,27.477,18129,228,126,126,233,232,0.53,0.52
10,Andy Cole,1999-05-12,27.573,18592,234,128,128,233,232,0.53,0.52
10,Andy Cole,1999-08-11,27.822,19048,240,130,130,233,232,0.53,0.52
10,Andy Cole,1999-09-14,27.915,19544,246,135,135,233,232,0.53,0.52
10,Andy Cole,1999-10-19,28.011,19950,252,139,139,233,232,0.53,0.52
10,Andy Cole,1999-11-20,28.099,20468,258,143,143,233,232,0.53,0.52
10,Andy Cole,2000-01-06,28.227,20814,264,144,144,233,232,0.53,0.52
